temperature,humidity,precipitation,pressure
10.0,81,0.0,912.5
9.4,84,0.0,912.3
9.1,84,0.0,912.3
8.8,84,0.0,912.7
9.1,82,0.0,913.6
12.6,68,0.0,914.7
16.1,57,0.0,915.8
18.9,50,0.0,916.1
21.1,45,0.0,915.9
22.9,41,0.0,915.4
24.0,37,0.0,914.6
24.5,34,0.0,913.8
24.5,33,0.0,913.1
23.7,36,0.0,912.9
20.1,46,0.0,912.5
17.2,49,0.0,912.6
16.0,52,0.0,913.1
15.1,54,0.0,913.6
14.2,56,0.0,914.1
13.4,57,0.0,914.5
12.5,61,0.0,914.5
11.7,65,0.0,914.6
11.0,71,0.0,914.8
10.6,77,0.0,914.5
10.0,86,0.0,914.2
9.6,92,0.0,914.1
9.5,92,0.0,914.4
9.4,93,0.0,915.0
9.5,93,0.0,915.7
12.5,80,0.0,917.0
15.8,66,0.0,918.1
18.6,55,0.0,918.6
20.9,49,0.0,918.3
22.7,45,0.0,917.7
23.9,41,0.0,916.7
24.5,38,0.0,916.0
24.2,38,0.0,915.5
23.6,40,0.0,915.4
20.3,52,0.0,915.0
17.3,57,0.0,915.3
16.2,61,0.0,915.9
15.3,64,0.0,916.4
14.6,67,0.0,916.9
14.0,69,0.0,917.1
13.5,71,0.0,917.1
12.6,75,0.0,917.1
12.1,77,0.0,917.1
11.6,80,0.0,917.0
11.2,82,0.0,916.7
10.8,84,0.0,916.7
10.4,86,0.0,916.5
10.2,86,0.0,916.8
10.3,85,0.0,917.5
13.5,72,0.0,918.7
17.0,60,0.0,919.7
20.1,52,0.0,920.0
22.7,45,0.0,919.8
24.5,38,0.0,919.2
25.6,33,0.0,918.2
25.9,30,0.0,917.4
25.5,29,0.0,916.7
24.7,29,0.0,916.4
21.0,40,0.0,915.9
17.7,43,0.0,915.9
16.5,46,0.0,916.3
15.5,50,0.0,916.6
14.7,51,0.0,917.1
14.0,52,0.0,917.3
13.6,53,0.0,917.3
12.8,59,0.0,917.0
12.2,66,0.0,916.6
11.7,71,0.0,916.3
11.2,77,0.0,915.9
10.8,80,0.0,915.9
10.3,84,0.0,916.1
10.0,86,0.0,916.5
10.1,86,0.0,917.1
13.2,73,0.0,918.2
16.3,62,0.0,919.0
19.0,53,0.0,919.2
21.1,45,0.0,918.8
22.7,38,0.0,917.9
23.8,34,0.0,916.9
24.4,31,0.0,916.0
24.2,31,0.0,915.5
23.6,33,0.0,915.3
20.0,43,0.0,914.9
16.7,47,0.0,914.9
15.7,49,0.0,915.3
14.9,51,0.0,915.7
14.0,54,0.0,915.8
13.2,57,0.0,915.7
12.3,60,0.0,915.5
11.6,62,0.0,915.3
11.0,65,0.0,915.3
10.4,68,0.0,915.2
9.9,71,0.0,915.0
9.3,75,0.0,915.2
9.1,77,0.0,915.4
9.0,78,0.0,915.7
9.1,79,0.0,916.3
12.3,68,0.0,917.4
15.6,60,0.0,918.1
18.5,52,0.0,918.3
20.9,45,0.0,917.9
22.5,39,0.0,916.9
23.8,35,0.0,915.9
24.2,33,0.0,914.7
23.7,33,0.0,913.9
23.0,34,0.0,913.7
19.7,45,0.0,913.4
16.4,51,0.0,913.5
15.3,54,0.0,914.0
14.5,57,0.0,914.6
13.5,61,0.0,914.8
12.8,64,0.0,915.0
12.3,66,0.0,914.9
11.7,68,0.0,914.7
11.1,71,0.0,914.6
10.5,73,0.0,914.2
10.1,76,0.0,913.9
9.8,77,0.0,913.7
9.4,80,0.0,913.8
9.1,81,0.0,914.0
9.3,80,0.0,914.5
12.7,66,0.0,915.6
16.2,54,0.0,916.5
19.1,47,0.0,916.9
21.5,42,0.0,916.7
23.1,39,0.0,915.9
24.2,35,0.0,915.0
24.3,33,0.0,913.8
24.0,33,0.0,913.1
23.3,35,0.0,912.8
20.0,46,0.0,912.5
16.7,52,0.0,912.6
15.8,54,0.0,913.1
15.0,56,0.0,913.7
14.2,60,0.0,913.8
13.6,62,0.0,913.7
12.8,66,0.0,913.6
11.9,70,0.0,913.6
11.3,72,0.0,913.5
10.8,74,0.0,913.3
10.3,76,0.0,912.9
9.8,78,0.0,913.0
9.4,80,0.0,913.2
9.1,82,0.0,913.7
9.3,81,0.0,914.7
12.7,67,0.0,916.2
16.1,58,0.0,917.4
18.8,53,0.0,917.9
21.0,47,0.0,917.8
22.8,40,0.0,917.5
23.4,37,0.0,916.6
23.5,36,0.0,915.7
23.6,35,0.0,914.9
23.2,36,0.0,914.8
20.2,47,0.0,914.7
16.7,55,0.0,915.0
15.3,59,0.0,915.3
14.7,61,0.0,915.4
14.0,64,0.0,915.7
13.4,67,0.0,915.7
12.7,70,0.0,915.7
11.9,73,0.0,916.1
11.5,75,0.0,916.4
11.2,76,0.0,916.2
10.8,79,0.0,916.0
10.4,81,0.0,915.9
10.1,83,0.0,915.8
9.9,83,0.0,916.2
10.1,82,0.0,916.7
13.3,69,0.0,917.7
16.8,58,0.0,918.5
19.9,50,0.0,919.3
22.2,45,0.0,919.1
24.0,41,0.0,918.9
24.4,37,0.0,918.0
24.3,36,0.0,917.1
23.9,36,0.0,916.4
23.3,37,0.0,916.1
20.5,48,0.0,916.1
17.4,53,0.0,916.2
16.6,55,0.0,916.6
15.9,57,0.0,917.0
14.6,62,0.0,917.4
13.6,66,0.0,917.5
12.8,70,0.0,917.6
12.4,73,0.0,917.6
12.0,75,0.0,917.5
11.5,77,0.0,917.2
11.0,80,0.0,917.0
10.6,82,0.0,916.9
10.3,83,0.0,916.8
9.9,85,0.0,917.1
10.0,85,0.0,917.5
13.2,71,0.0,918.5
16.9,59,0.0,919.2
20.0,47,0.0,919.5
21.8,39,0.0,919.0
22.8,34,0.0,918.1
23.6,32,0.0,917.2
24.0,31,0.0,916.2
23.9,33,0.0,915.5
23.6,34,0.0,915.1
20.5,46,0.0,914.6
17.5,50,0.0,914.7
16.4,55,0.0,915.2
15.3,60,0.0,915.6
14.2,65,0.0,915.9
13.4,69,0.0,916.0
12.8,72,0.0,915.9
12.2,76,0.0,915.7
11.6,79,0.0,915.9
11.2,82,0.0,916.1
10.8,85,0.0,915.8
10.5,88,0.0,915.8
10.2,90,0.0,915.8
10.0,91,0.0,915.9
10.1,91,0.0,916.6
13.2,78,0.0,917.7
16.3,68,0.0,917.9
19.1,58,0.0,917.9
21.5,47,0.0,917.7
22.6,43,0.0,916.6
23.3,40,0.0,915.3
23.9,37,0.0,914.6
24.0,36,0.0,913.9
23.6,36,0.0,913.6
20.7,47,0.0,913.2
17.3,52,0.0,913.0
16.0,56,0.0,913.4
15.1,59,0.0,913.8
13.9,61,0.0,913.9
13.2,63,0.0,913.8
12.3,66,0.0,913.7
11.6,70,0.0,913.6
10.9,77,0.0,913.5
10.3,82,0.0,913.4
9.9,86,0.0,913.0
9.5,89,0.0,912.9
9.3,90,0.0,912.8
9.2,90,0.0,913.2
9.3,90,0.0,913.5
12.5,75,0.0,914.3
15.8,62,0.0,915.1
18.9,52,0.0,915.3
20.9,45,0.0,914.8
21.9,41,0.0,913.8
22.9,37,0.0,912.6
23.9,34,0.0,911.6
24.2,33,0.0,911.1
23.4,33,0.0,910.7
20.5,43,0.0,910.4
17.0,49,0.0,910.4
15.4,54,0.0,911.2
14.4,56,0.0,911.8
13.4,61,0.0,912.3
12.8,64,0.0,912.6
12.4,65,0.0,912.2
11.8,67,0.0,911.8
11.4,68,0.0,911.5
10.9,69,0.0,911.2
10.4,72,0.0,911.0
10.0,74,0.0,911.2
9.4,77,0.0,911.3
9.0,79,0.0,911.6
9.2,78,0.0,912.1
12.4,65,0.0,913.6
15.8,55,0.0,914.6
18.6,48,0.0,915.2
20.4,44,0.0,914.6
22.3,37,0.0,914.2
23.4,34,0.0,913.2
23.8,34,0.0,912.5
23.7,36,0.0,912.1
23.0,39,0.0,912.1
20.0,48,0.0,911.7
17.8,51,0.0,911.8
16.4,55,0.0,912.3
16.0,56,0.0,912.8
15.3,60,0.0,913.2
14.4,64,0.0,913.5
13.8,67,0.0,913.2
13.3,70,0.0,913.0
13.0,72,0.0,913.0
12.9,72,0.0,913.1
12.3,75,0.0,912.8
12.2,76,0.0,912.9
12.0,77,0.0,913.1
12.3,75,0.0,913.6
11.8,78,0.0,914.2
14.9,65,0.0,915.4
18.2,53,0.0,916.3
20.9,46,0.0,916.8
23.0,41,0.0,916.8
24.4,39,0.0,916.2
25.3,36,0.0,915.5
25.8,34,0.0,914.6
26.0,32,0.0,914.1
25.7,29,0.0,914.1
22.6,38,0.0,913.7
19.2,42,0.0,913.6
18.5,44,0.0,914.1
16.9,72,0.0,914.8
16.4,78,0.0,915.3
15.3,84,0.0,915.4
14.7,88,0.0,915.4
14.1,91,0.0,915.4
13.5,94,0.0,915.0
13.1,94,0.0,914.8
12.9,94,0.0,914.7
12.8,95,0.0,914.8
12.5,96,0.0,914.9
12.5,96,0.0,915.4
12.5,96,0.0,915.9
15.7,81,0.0,916.9
19.0,64,0.0,917.6
20.9,56,0.0,917.4
22.6,47,0.0,916.8
23.9,41,0.0,915.9
24.5,38,0.0,914.7
24.9,35,0.0,913.5
24.8,35,0.0,913.0
24.3,36,0.0,912.8
22.0,44,0.0,912.7
18.2,56,0.0,912.8
17.0,60,0.0,913.2
16.3,63,0.0,913.4
15.4,68,0.0,913.8
14.7,72,0.0,914.0
14.1,75,0.0,913.9
13.4,78,0.0,913.6
12.6,82,0.0,913.4
11.9,85,0.0,913.0
11.5,88,0.0,912.6
11.5,88,0.0,912.7
11.2,90,0.0,912.9
10.9,90,0.0,913.3
11.0,90,0.0,914.0
14.2,75,0.0,915.1
17.7,63,0.0,915.8
20.2,56,0.0,916.1
22.2,49,0.0,915.7
23.5,44,0.0,914.9
24.3,40,0.0,913.8
25.0,38,0.0,912.5
25.4,36,0.0,911.7
25.0,37,0.0,911.2
22.6,45,0.0,911.1
19.0,54,0.0,911.1
17.8,57,0.0,911.5
16.9,60,0.0,911.8
16.2,63,0.0,911.8
15.7,64,0.0,911.8
14.9,68,0.0,911.7
14.3,70,0.0,911.6
13.9,72,0.0,911.7
13.4,75,0.0,911.6
12.8,79,0.0,911.4
12.3,82,0.0,911.4
12.0,84,0.0,911.5
11.9,84,0.0,911.9
12.2,82,0.0,912.4
15.0,70,0.0,913.4
17.9,61,0.0,914.0
20.5,54,0.0,914.3
22.7,48,0.0,914.1
24.6,42,0.0,913.3
25.4,39,0.0,912.4
25.8,37,0.0,911.5
26.5,35,0.0,911.0
25.8,37,0.0,910.6
22.8,47,0.0,910.4
19.3,55,0.0,910.5
18.3,58,0.0,911.2
17.7,60,0.0,911.6
16.7,64,0.0,912.1
16.3,65,0.0,912.5
15.5,68,0.0,912.7
14.8,71,0.0,913.0
14.4,73,0.0,913.1
13.7,76,0.0,912.9
13.3,78,0.0,912.6
13.0,80,0.0,912.4
12.5,83,0.0,912.4
12.2,85,0.0,913.0
12.6,83,0.0,914.0
15.6,70,0.0,915.1
19.1,58,0.0,915.9
22.1,50,0.0,916.3
25.0,42,0.0,916.6
26.2,38,0.0,916.1
27.9,36,0.0,915.2
28.5,34,0.0,914.2
28.2,35,0.0,913.7
27.7,37,0.0,913.6
25.0,46,0.0,913.3
21.2,55,0.0,913.1
20.1,58,0.0,913.8
19.7,59,0.0,914.6
19.0,61,0.0,915.0
18.1,65,0.0,915.5
17.8,66,0.0,915.9
17.0,67,0.0,915.9
16.5,68,0.0,915.5
15.9,70,0.0,915.4
15.5,72,0.0,915.2
14.8,76,0.0,915.2
14.1,81,0.0,915.1
13.6,85,0.0,915.5
13.7,85,0.0,916.3
16.6,73,0.0,917.5
19.7,62,0.0,918.3
22.3,53,0.0,918.7
24.9,42,0.0,918.7
26.5,36,0.0,917.9
27.5,32,0.0,917.4
28.1,30,0.0,916.3
28.0,29,0.0,916.0
27.5,28,0.0,915.8
24.3,37,0.0,915.5
20.3,43,0.0,915.5
18.7,48,0.0,916.0
17.6,52,0.0,916.2
16.7,57,0.0,916.8
15.8,62,0.0,917.3
14.9,68,0.0,917.2
14.2,72,0.0,917.3
13.4,75,0.0,917.1
12.9,78,0.0,916.8
12.5,81,0.0,916.4
12.1,84,0.0,916.2
11.8,86,0.0,916.4
11.7,88,0.0,916.8
12.1,86,0.0,917.3
15.2,71,0.0,918.4
18.3,59,0.0,919.1
20.9,49,0.0,919.2
23.2,43,0.0,919.1
24.7,41,0.0,918.2
25.8,40,0.0,917.1
26.5,39,0.0,916.0
25.8,41,0.0,915.1
25.2,42,0.0,914.6
23.3,49,0.0,914.4
20.1,55,0.0,914.4
21.3,52,0.0,915.5
21.2,56,0.0,916.2
20.9,58,0.0,916.5
20.2,61,0.0,916.6
17.5,70,0.0,915.6
16.2,67,0.0,915.4
15.4,63,0.0,915.1
14.7,66,0.0,915.0
15.0,67,0.0,914.9
14.9,68,0.0,914.8
14.5,72,0.0,914.7
13.3,83,0.0,914.9
13.4,89,0.0,915.4
16.2,80,0.0,916.1
18.7,71,0.0,917.0
20.8,62,0.0,917.3
22.7,54,0.0,916.7
24.0,48,0.0,916.0
25.0,44,0.0,915.0
25.6,41,0.0,914.1
25.6,39,0.0,913.4
25.2,39,0.0,913.3
23.0,47,0.0,913.1
21.3,52,0.0,913.8
20.4,57,0.0,914.5
19.4,63,0.0,914.6
16.7,74,0.0,914.4
15.4,81,0.0,914.7
14.1,89,0.0,914.4
13.5,93,0.0,914.6
13.2,93,0.0,914.7
12.8,94,0.0,914.5
12.5,94,0.0,914.1
12.2,94,0.0,914.0
11.8,95,0.0,914.0
11.5,95,0.0,914.4
11.5,95,0.0,914.9
14.4,82,0.0,915.8
17.2,70,0.0,916.3
19.9,60,0.0,916.6
22.2,50,0.0,916.2
23.7,44,0.0,915.4
25.4,36,0.0,914.8
26.1,33,0.0,913.8
25.6,33,0.0,912.9
24.7,34,0.0,912.5
22.5,42,0.0,912.3
18.6,49,0.0,912.1
17.3,52,0.0,912.5
16.3,56,0.0,912.9
15.5,59,0.0,913.3
15.1,61,0.0,913.4
14.6,63,0.0,913.5
13.9,66,0.0,913.6
13.4,68,0.0,913.6
12.8,70,0.0,913.3
12.1,74,0.0,913.1
11.5,76,0.0,913.0
11.1,78,0.0,912.8
10.7,80,0.0,913.1
10.9,80,0.0,913.6
14.3,66,0.0,914.7
17.6,56,0.0,915.6
20.5,50,0.0,916.0
22.9,44,0.0,916.0
24.8,37,0.0,915.6
25.9,33,0.0,914.7
26.2,31,0.0,913.5
25.6,31,0.0,912.8
24.7,32,0.0,912.4
22.3,41,0.0,912.1
18.2,48,0.0,912.1
16.8,52,0.0,912.6
15.9,55,0.0,913.0
15.2,58,0.0,913.2
14.5,62,0.0,913.4
13.7,65,0.0,913.0
13.1,68,0.0,912.9
12.6,69,0.0,912.8
12.1,71,0.0,912.7
11.7,73,0.0,912.6
11.3,74,0.0,912.5
11.0,76,0.0,912.5
10.5,78,0.0,912.8
10.8,77,0.0,913.8
14.4,62,0.0,914.9
18.1,51,0.0,916.1
21.3,43,0.0,916.6
23.9,37,0.0,916.4
25.3,33,0.0,915.7
26.1,30,0.0,914.6
26.2,28,0.0,913.5
26.0,27,0.0,913.0
25.2,28,0.0,912.7
22.7,36,0.0,912.5
18.6,42,0.0,912.2
17.1,46,0.0,912.7
16.2,49,0.0,913.2
15.6,50,0.0,913.3
15.1,52,0.0,913.5
14.4,53,0.0,913.5
13.8,55,0.0,913.6
13.1,58,0.0,913.5
12.3,62,0.0,913.1
11.7,68,0.0,912.7
11.4,71,0.0,912.7
11.1,74,0.0,912.8
10.7,77,0.0,913.3
11.0,77,0.0,914.2
14.6,64,0.0,915.7
17.9,54,0.0,916.6
20.9,48,0.0,917.1
23.4,42,0.0,917.0
25.5,36,0.0,916.4
26.6,32,0.0,915.7
26.9,30,0.0,914.7
26.3,30,0.0,914.1
25.5,30,0.0,913.7
22.9,39,0.0,913.5
19.2,43,0.0,913.5
18.1,46,0.0,914.0
17.1,48,0.0,914.6
16.2,52,0.0,914.8
15.5,55,0.0,915.3
14.7,60,0.0,915.0
13.7,65,0.0,914.9
12.9,69,0.0,914.7
12.3,72,0.0,914.5
11.8,76,0.0,914.3
11.4,78,0.0,914.1
11.0,81,0.0,914.1
10.7,84,0.0,914.4
11.1,82,0.0,915.3
14.5,68,0.0,916.4
18.0,57,0.0,917.3
20.9,49,0.0,917.5
23.2,43,0.0,917.2
25.2,38,0.0,916.6
26.3,34,0.0,915.8
26.7,32,0.0,914.7
26.3,32,0.0,914.1
25.4,33,0.0,913.7
23.1,40,0.0,913.5
19.2,47,0.0,913.3
18.1,50,0.0,913.9
17.2,53,0.0,914.4
16.5,54,0.0,914.6
15.6,56,0.0,914.9
14.8,60,0.0,914.7
13.6,64,0.0,914.6
12.8,68,0.0,914.4
12.2,71,0.0,914.1
11.6,74,0.0,913.9
11.1,77,0.0,913.8
10.8,80,0.0,914.0
10.5,82,0.0,914.4
10.9,81,0.0,914.9
14.4,66,0.0,916.2
17.6,56,0.0,916.9
20.8,48,0.0,917.7
23.2,42,0.0,917.4
25.1,37,0.0,916.8
26.3,34,0.0,916.0
26.7,31,0.0,914.9
26.4,30,0.0,914.3
25.6,30,0.0,913.8
23.1,38,0.0,913.5
19.2,42,0.0,913.4
18.1,45,0.0,914.1
17.4,47,0.0,914.7
15.7,53,0.0,915.2
14.8,60,0.0,915.2
14.0,66,0.0,915.2
13.1,72,0.0,914.9
12.2,77,0.0,914.9
11.7,80,0.0,914.8
11.1,85,0.0,914.6
10.6,88,0.0,914.2
10.4,89,0.0,914.3
10.1,90,0.0,914.8
10.5,89,0.0,915.3
13.8,74,0.0,916.1
17.0,61,0.0,916.7
19.9,51,0.0,917.0
22.4,43,0.0,916.9
24.0,38,0.0,915.8
25.5,35,0.0,915.1
26.0,33,0.0,914.1
25.6,33,0.0,913.2
24.7,34,0.0,912.6
22.7,41,0.0,912.3
18.6,49,0.0,911.9
17.0,54,0.0,912.4
16.2,56,0.0,912.8
15.5,59,0.0,913.0
14.9,61,0.0,913.1
14.2,63,0.0,912.9
13.3,67,0.0,912.7
12.3,70,0.0,912.4
11.7,73,0.0,911.9
11.2,76,0.0,911.4
10.7,78,0.0,911.2
10.5,80,0.0,911.3
10.2,82,0.0,911.5
10.4,81,0.0,912.2
13.8,66,0.0,913.2
17.2,55,0.0,913.6
19.8,48,0.0,913.8
22.1,42,0.0,913.1
23.8,37,0.0,912.2
24.8,33,0.0,911.1
25.3,31,0.0,909.8
25.2,31,0.0,909.1
24.7,32,0.0,908.5
22.7,38,0.0,908.2
18.7,47,0.0,907.8
17.8,48,0.0,908.5
16.7,51,0.0,908.9
15.4,58,0.0,909.2
14.7,61,0.0,909.5
14.1,64,0.0,909.5
13.5,67,0.0,909.4
13.1,69,0.0,909.0
12.4,72,0.0,908.6
12.1,75,0.0,908.4
11.9,76,0.0,908.6
11.3,79,0.0,908.6
10.7,82,0.0,908.9
11.1,80,0.0,909.5
14.7,64,0.0,910.3
18.5,51,0.0,910.4
21.7,41,0.0,911.1
24.1,34,0.0,910.4
25.9,30,0.0,910.0
26.9,26,0.0,908.4
27.8,23,0.0,907.1
27.4,23,0.0,906.8
26.7,25,0.0,907.0
24.5,29,0.0,907.3
21.8,34,0.0,907.1
20.5,37,0.0,907.6
20.2,39,0.0,908.5
19.3,45,0.0,909.4
16.5,57,0.0,909.2
15.2,64,0.0,909.2
14.2,71,0.0,908.9
13.7,74,0.0,908.8
13.3,77,0.0,908.8
12.7,83,0.0,908.9
12.1,88,0.0,908.8
12.3,87,0.0,909.0
13.2,82,0.0,909.6
12.9,84,0.0,910.4
15.4,72,0.0,911.8
17.9,64,0.0,912.8
20.2,54,0.0,913.4
21.3,47,0.0,913.0
22.9,39,0.0,912.2
23.8,34,0.0,911.8
24.1,33,0.0,910.8
24.1,30,0.0,909.9
24.2,26,0.0,910.1
21.9,31,0.0,909.8
17.2,38,0.0,909.7
15.2,44,0.0,910.8
14.4,47,0.0,911.8
13.6,51,0.0,912.0
12.8,55,0.0,912.5
11.9,61,0.0,912.7
10.9,70,0.0,912.7
10.2,77,0.0,912.8
9.6,83,0.0,912.4
9.1,88,0.0,912.1
8.7,91,0.0,911.9
8.4,92,0.0,912.0
8.2,92,0.0,912.6
8.7,89,0.0,913.3
12.2,72,0.0,914.4
15.8,58,0.0,915.2
19.2,47,0.0,915.9
22.7,38,0.0,916.1
24.8,33,0.0,915.3
25.7,29,0.0,914.2
26.0,26,0.0,913.2
25.6,26,0.0,912.8
24.8,28,0.0,912.3
22.5,35,0.0,911.8
18.2,42,0.0,911.2
17.2,44,0.0,911.8
16.6,46,0.0,912.3
15.5,50,0.0,912.8
14.5,53,0.0,913.0
14.0,55,0.0,913.0
13.3,58,0.0,913.0
12.4,63,0.0,912.9
11.6,72,0.0,912.6
10.9,84,0.0,912.1
10.6,90,0.0,911.9
10.5,93,0.0,911.8
10.5,94,0.0,912.4
11.0,95,0.0,913.2
14.3,82,0.0,914.2
17.8,66,0.0,915.0
21.2,53,0.0,915.4
24.0,44,0.0,915.3
25.6,38,0.0,914.6
26.5,33,0.0,913.6
26.7,30,0.0,912.5
26.3,29,0.0,911.9
25.8,29,0.0,911.6
23.6,36,0.0,911.2
19.3,43,0.0,910.7
17.9,47,0.0,911.1
16.9,50,0.0,911.5
16.1,53,0.0,912.1
15.6,55,0.0,912.3
15.1,56,0.0,912.3
14.4,58,0.0,912.3
13.9,60,0.0,912.1
13.4,61,0.0,911.9
13.0,61,0.0,911.4
12.6,62,0.0,911.3
12.1,63,0.0,911.2
11.7,64,0.0,911.6
12.2,62,0.0,912.4
15.9,50,0.0,913.7
19.4,41,0.0,914.5
22.5,36,0.0,915.2
25.4,32,0.0,915.4
27.0,28,0.0,914.8
27.5,27,0.0,913.9
27.2,26,0.0,912.8
26.9,26,0.0,912.2
26.2,27,0.0,911.8
24.2,34,0.0,911.7
19.9,42,0.0,911.4
18.6,45,0.0,911.7
17.4,48,0.0,912.4
16.8,50,0.0,912.9
16.0,53,0.0,913.3
15.4,56,0.0,913.3
14.8,60,0.0,913.2
14.0,66,0.0,913.0
13.3,72,0.0,912.6
12.7,78,0.0,912.3
12.2,82,0.0,912.2
11.9,84,0.0,912.4
11.7,86,0.0,912.8
12.2,83,0.0,913.4
15.9,67,0.0,914.4
19.2,54,0.0,915.0
22.2,45,0.0,915.6
24.7,39,0.0,915.4
26.9,34,0.0,915.0
27.7,30,0.0,914.0
27.8,29,0.0,912.6
27.3,28,0.0,911.8
26.4,29,0.0,911.3
24.3,35,0.0,911.1
20.1,41,0.0,910.8
18.8,44,0.0,911.4
18.1,46,0.0,912.0
17.4,48,0.0,912.3
16.9,50,0.0,912.3
15.9,54,0.0,912.0
14.8,58,0.0,911.8
13.9,64,0.0,911.5
13.3,69,0.0,911.0
12.7,75,0.0,910.5
12.3,79,0.0,910.3
11.9,83,0.0,910.3
11.8,86,0.0,910.9
12.4,84,0.0,911.6
15.6,70,0.0,912.6
19.5,53,0.0,913.7
22.4,42,0.0,914.2
24.4,36,0.0,914.1
25.5,32,0.0,913.4
26.1,29,0.0,912.4
26.5,27,0.0,911.4
26.2,27,0.0,910.6
25.7,28,0.0,910.0
23.8,34,0.0,909.8
19.7,42,0.0,909.3
19.2,43,0.0,909.6
18.5,45,0.0,909.9
17.6,48,0.0,910.3
16.6,52,0.0,910.3
15.7,55,0.0,910.0
14.8,59,0.0,909.9
14.2,61,0.0,909.5
13.9,62,0.0,909.2
13.4,64,0.0,909.0
13.0,65,0.0,908.6
12.5,67,0.0,908.6
12.2,69,0.0,909.1
12.8,67,0.0,909.7
16.5,54,0.0,910.7
20.5,45,0.0,911.6
23.7,37,0.0,912.2
25.7,33,0.0,911.9
27.5,29,0.0,911.4
28.1,28,0.0,910.7
28.4,28,0.0,909.5
28.7,27,0.0,908.9
27.0,32,0.0,908.6
25.5,36,0.0,908.9
21.4,43,0.0,908.9
22.5,40,0.0,910.4
19.9,47,0.0,910.4
18.9,50,0.0,910.6
18.3,51,0.0,910.6
18.2,51,0.0,910.4
16.9,56,0.0,910.4
15.6,67,0.0,910.4
14.7,82,0.0,910.2
14.1,90,0.0,910.1
13.6,94,0.0,910.0
13.2,95,0.0,910.6
13.0,95,0.0,911.6
13.3,94,0.0,912.5
16.4,78,0.0,913.4
19.5,65,0.0,914.1
22.1,54,0.0,914.6
24.4,46,0.0,914.5
26.2,40,0.0,913.7
27.3,36,0.0,912.6
28.0,32,0.0,911.4
28.0,31,0.0,910.4
26.0,36,0.0,909.7
24.9,39,0.0,909.9
21.6,46,0.0,909.5
19.2,63,0.0,910.0
18.0,67,0.0,910.5
17.6,71,0.0,911.1
17.1,76,0.0,911.4
16.4,80,0.0,911.2
15.3,87,0.0,911.1
14.5,92,0.0,910.7
14.1,93,0.0,910.7
14.0,94,0.0,910.4
14.0,94,0.0,910.4
13.6,95,0.0,910.4
13.5,95,0.0,910.5
13.7,94,0.0,911.2
16.7,79,0.0,912.3
19.5,66,0.0,912.8
23.2,48,0.0,913.2
26.2,36,0.0,912.9
27.8,30,0.0,911.8
28.9,26,0.0,911.1
29.1,25,0.0,910.0
28.7,24,0.0,909.2
27.1,29,0.0,908.9
24.7,33,0.0,908.7
23.0,37,0.0,909.5
22.3,38,0.0,910.0
21.8,39,0.0,910.5
21.1,42,0.0,910.9
19.9,53,0.0,910.9
18.3,61,0.0,910.6
18.2,62,0.0,910.9
18.4,63,0.0,911.0
17.9,67,0.0,910.4
16.5,74,0.0,909.6
17.2,71,0.0,909.8
16.3,74,0.0,909.9
17.3,70,0.0,911.1
17.6,68,0.0,912.3
18.2,65,0.0,913.4
19.4,58,0.0,915.1
18.6,66,0.0,915.6
18.2,67,0.0,915.3
16.5,79,0.2,914.1
16.4,81,0.2,913.0
17.0,78,0.0,912.1
20.4,62,0.0,912.5
20.6,60,0.0,912.5
19.8,63,0.0,912.5
17.8,72,0.0,912.3
16.0,82,0.0,912.0
16.0,82,0.0,912.3
15.6,84,0.0,913.1
15.3,86,0.0,913.3
14.7,90,0.0,912.9
15.2,86,0.0,913.4
14.1,90,0.0,913.0
13.8,90,0.0,912.8
13.4,91,0.0,912.4
13.2,92,0.0,912.5
12.7,93,0.0,912.3
12.4,92,0.0,913.4
13.1,89,0.0,914.0
15.8,75,0.0,914.7
18.7,64,0.0,915.6
21.2,56,0.0,914.9
23.6,48,0.0,914.9
25.5,42,0.0,914.5
24.5,43,0.0,912.9
23.8,45,0.0,911.9
23.3,47,0.0,911.4
23.3,47,0.0,911.4
22.4,50,0.0,911.5
20.0,58,0.0,911.7
19.4,62,0.0,912.0
18.1,74,0.0,912.4
17.8,80,0.0,912.4
17.4,83,0.1,912.3
17.3,84,0.0,912.0
16.5,91,1.1,911.7
16.3,93,0.3,910.8
16.2,94,0.3,910.2
16.0,96,1.0,910.3
15.6,97,3.0,910.0
15.5,96,1.3,909.7
15.8,94,1.5,910.3
15.8,94,0.9,910.4
16.0,92,0.1,910.5
16.3,91,0.3,910.8
17.1,85,0.2,911.0
16.5,86,0.3,910.3
14.8,86,0.0,909.6
14.2,82,0.0,908.9
13.0,83,0.0,908.1
13.5,78,0.0,908.1
14.5,70,0.1,908.6
14.9,57,0.0,909.8
13.8,56,0.0,910.8
12.2,58,0.0,911.0
11.1,59,0.0,911.6
10.6,57,0.0,912.6
9.8,58,0.0,912.6
8.4,66,0.0,911.9
7.9,69,0.0,912.0
7.3,72,0.0,911.6
8.3,68,0.0,911.4
7.2,74,0.0,911.0
7.1,78,0.0,910.9
6.9,82,0.0,910.9
6.7,87,0.0,911.3
7.2,89,0.0,911.5
10.9,74,0.0,912.6
14.0,62,0.0,913.7
16.2,54,0.0,914.3
18.8,47,0.0,914.7
20.5,43,0.0,914.4
21.2,40,0.0,913.9
21.3,37,0.0,913.1
21.2,36,0.0,913.0
20.0,39,0.0,913.0
